BlockHeight,UnixTimestamp,TxnFee(ETH),TxnFee (Binary),status,Block Generation Rate,Stake Reward,Coin Stake,Stake Distribution Rate,Txnsize,Coin Days,Coin Age,Block Density (%),Block Score,Coin Day Weight,Node Label,Node Uptime,Transaction Velocity,Node Efficiency,Network Latency
5922638,1524145611,0.0,1,0,1,1,36,1817,19,2,116,1692,2795,31,1,0 days 00:00:00,-2.5034077638184982e-08,19.0,-39945550.0
15450240,1646799115,0.473570608,1,0,0,1,88,1086,82,3,124,1258,1738,0,0,1419 days 14:25:04,8.153048770624604e-09,0.0,122653504.0
5857420,1524145611,0.0,1,0,0,0,41,2730,14,2,69,1581,3804,29,0,0 days 00:00:00,-8.153048770624604e-09,0.0,-122653504.0
15450240,1661999151,0.0,1,1,0,1,57,1561,44,3,164,1610,4186,52,0,1595 days 12:39:00,7.254075593561109e-09,0.0,137853540.0
5924910,1524145611,0.0,1,0,0,0,33,1584,71,2,71,1533,1658,26,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
5716478,1524145611,0.002186296,1,0,0,1,42,2581,49,3,78,1370,3057,24,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1661999151,0.515296621,1,1,1,1,114,3081,70,3,53,1600,6505,56,1,1595 days 12:39:00,7.254075593561109e-09,70.0,137853540.0
15450240,1524454587,0.010579856,1,0,0,0,66,1738,66,3,30,1541,4133,27,0,3 days 13:49:36,-7.27037093228926e-09,0.0,-137544564.0
15450240,1658360519,0.579506495,1,0,0,0,42,940,52,1,52,1332,3788,25,1,1553 days 09:55:08,7.467929053359638e-09,0.0,133905932.0
6110131,1531375063,0.01114122,0,0,0,1,45,1446,75,2,92,1004,2890,58,0,83 days 16:10:52,-7.874917581112596e-09,0.0,-126985456.0
5763827,1530991136,0.0,1,0,0,1,45,1657,43,1,72,1172,2718,27,0,79 days 05:32:05,-2.604661823732116e-06,0.0,-383927.0
5894085,1648861643,0.524393407,1,1,1,1,45,861,46,1,108,1214,3941,30,0,1443 days 11:20:32,8.483886473823345e-09,46.0,117870507.0
13358125,1661651054,0.0,0,0,0,1,46,2287,43,2,64,1583,7044,26,0,1591 days 11:57:23,7.818968363750294e-08,0.0,12789411.0
5937956,1524145611,0.0,0,0,0,1,37,2244,79,2,50,1193,1673,0,0,0 days 00:00:00,-7.272439389908369e-09,0.0,-137505443.0
8744869,1525525744,0.0,1,0,0,0,62,1536,76,3,294,1467,4219,54,0,15 days 23:22:13,7.245678496202902e-07,0.0,1380133.0
15450240,1652986171,0.528493971,1,1,1,1,42,834,81,1,77,1597,5195,56,1,1491 days 05:02:40,7.845572335953338e-09,81.0,127460427.0
15450240,1524145611,0.0,1,0,1,1,63,1964,77,1,96,2431,2021,0,0,0 days 00:00:00,-7.761530996139725e-09,77.0,-128840560.0
15450240,1659468226,0.467099201,1,1,1,1,42,1504,53,3,266,2865,5979,49,1,1566 days 05:36:55,7.389747825963901e-09,53.0,135322615.0
15450240,1656746961,0.436708393,1,1,1,1,64,1731,59,1,75,1669,6630,56,0,1534 days 17:42:30,-3.674761553909671e-07,59.0,-2721265.0
15450240,1645906526,0.497160738,1,1,1,1,65,3850,50,1,49,1564,2188,58,1,1409 days 06:28:35,-9.224722070654915e-08,50.0,-10840435.0
6074161,1524145611,0.017306502,0,0,0,0,50,913,47,1,63,1670,1876,53,0,0 days 00:00:00,-8.212816074846349e-09,0.0,-121760915.0
15450240,1525020579,0.480080005,1,1,1,1,69,1718,33,1,83,1335,4110,57,0,10 days 03:02:48,1.1428989403041025e-06,33.0,874968.0
15450240,1647446535,0.463127915,1,1,1,1,103,3850,81,1,55,1428,5103,56,1,1427 days 02:15:24,8.16820250111014e-09,81.0,122425956.0
5645326,1524145611,0.0,1,0,0,1,33,1727,82,1,58,1631,2358,0,0,0 days 00:00:00,-8.110239303640579e-09,0.0,-123300924.0
5468684,1524145611,0.0,0,0,0,1,105,991,45,3,112,1096,2119,24,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1642563133,0.440554028,1,0,1,1,97,1055,52,2,53,1849,5292,24,0,1370 days 13:45:22,8.444696216494042e-09,52.0,118417522.0
6095520,1525168371,0.0,1,0,0,1,37,1590,57,3,65,1223,3179,25,0,11 days 20:06:00,-8.518267620833032e-09,0.0,-117394762.0
15450240,1524145611,0.0,1,1,0,0,70,1544,33,1,72,2842,2653,27,0,0 days 00:00:00,-9.777464898901011e-07,0.0,-1022760.0
15450240,1646540365,0.476486128,1,1,1,1,104,1773,43,1,107,1455,2658,59,1,1416 days 14:32:34,8.170284814657987e-09,43.0,122394754.0
15038731,1658267159,0.537925175,1,1,1,1,48,1056,18,1,30,1479,5728,53,1,1552 days 07:59:08,8.527479889217805e-08,18.0,11726794.0
5468684,1528238380,0.004183426,1,0,0,1,66,1745,63,2,218,1507,3648,58,0,47 days 08:52:49,-7.690605169798603e-09,0.0,-130028779.0
5468684,1526118773,0.0,1,0,0,1,69,1300,56,1,110,1780,2536,24,0,22 days 20:06:02,-4.717855715705789e-07,0.0,-2119607.0
15450240,1524145611,0.0,1,0,0,1,60,1666,45,1,89,1703,2910,29,1,0 days 00:00:00,-5.068007593902579e-07,0.0,-1973162.0
5582017,1524145611,0.0,1,0,0,0,53,1665,71,2,30,927,1109,0,0,0 days 00:00:00,0.0,0.0,0.0
5878467,1524145611,0.0,1,0,0,1,42,1477,76,1,85,1353,2157,0,0,0 days 00:00:00,0.0,0.0,0.0
5907690,1661999151,0.0,1,1,1,1,36,1009,65,1,85,1419,3247,52,0,1595 days 12:39:00,7.254075593561109e-09,65.0,137853540.0
15450240,1652259314,0.471708108,1,1,1,1,137,806,60,3,244,2339,1779,26,1,1482 days 19:08:23,-1.02671122730288e-07,60.0,-9739837.0
14701134,1655492829,0.482841641,1,1,1,1,39,3609,32,1,66,2697,5354,58,1,1520 days 05:20:18,3.092609745122568e-07,32.0,3233515.0
15450240,1639448767,0.458979935,1,1,1,1,189,1589,76,1,157,1645,5732,58,1,1334 days 12:39:16,-6.232835549999744e-08,76.0,-16044062.0
5789559,1524145611,0.0,1,0,0,1,36,1713,57,2,38,1059,2036,26,0,0 days 00:00:00,-8.672789494157471e-09,0.0,-115303156.0
5768673,1529597445,0.008865747,0,0,0,1,42,1369,2,2,83,1154,1381,0,0,63 days 02:23:54,1.834245136590733e-07,0.0,5451834.0
5489938,1618958280,0.0,1,0,0,1,46,863,72,2,99,1264,2687,24,0,1097 days 08:51:09,1.1190584779114924e-08,0.0,89360835.0
6074960,1524145611,0.0,1,0,0,0,69,961,60,3,40,1385,1685,26,0,0 days 00:00:00,-1.0547113698486857e-08,0.0,-94812669.0
15450240,1661999151,0.486024258,1,1,1,1,44,835,55,1,81,2726,5260,52,1,1595 days 12:39:00,7.254075593561109e-09,55.0,137853540.0
5760861,1529221684,0.0,1,1,0,1,69,1324,81,1,52,1530,3290,27,1,58 days 18:01:13,-7.531398381021985e-09,0.0,-132777467.0
15450240,1648408277,0.50662831,1,1,1,1,57,1747,83,2,102,2287,2046,22,1,1438 days 05:24:26,8.390205431914645e-09,83.0,119186593.0
15450240,1659706657,0.541385929,1,1,1,1,95,2218,60,1,87,1470,5582,55,1,1568 days 23:50:46,8.850826401661123e-08,60.0,11298380.0
15450240,1650536939,0.483679127,1,1,1,1,59,954,79,3,96,1511,4622,52,1,1462 days 20:42:08,-1.0905460778619365e-07,79.0,-9169718.0
6154015,1524145611,0.024651355,0,0,0,1,53,1441,72,2,110,2769,1525,25,0,0 days 00:00:00,-7.911935223910298e-09,0.0,-126391328.0
15450240,1649511073,0.020127302,1,1,1,1,40,2863,78,3,95,1546,3066,28,0,1450 days 23:44:22,7.976678616635258e-09,78.0,125365462.0
6088616,1524145611,0.002421084,1,0,0,0,42,1282,49,2,105,1497,1112,25,0,0 days 00:00:00,-7.976678616635258e-09,0.0,-125365462.0
5601536,1524145611,0.0,1,0,0,1,46,1047,70,2,78,1480,3048,31,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1524145611,0.0,1,1,0,1,37,2554,63,1,101,1533,2974,28,1,0 days 00:00:00,0.0,0.0,0.0
5954944,1533192640,0.0,0,0,0,1,44,1549,58,2,110,1410,2480,26,0,104 days 17:03:49,1.1053352432052557e-07,0.0,9047029.0
15450240,1648588211,0.561508379,1,1,1,1,93,3527,65,1,176,1228,3783,51,1,1440 days 07:23:20,8.665843856346965e-09,65.0,115395571.0
15450240,1588576770,0.488993485,1,0,1,1,108,907,45,1,173,1706,5659,55,1,745 days 17:32:39,-1.6663489216997806e-08,45.0,-60011441.0
5468684,1647029686,0.477702806,1,1,1,1,37,2199,58,3,84,1544,2695,56,0,1422 days 06:27:55,1.7107786376303282e-08,58.0,58452916.0
6426606,1658356887,0.479634861,1,1,1,1,129,959,72,3,107,1512,4874,56,1,1553 days 08:54:36,8.828306304443614e-08,72.0,11327201.0
6171840,1524145611,0.0,1,1,1,1,97,1837,70,1,81,1491,3011,31,0,0 days 00:00:00,-7.450938772089462e-09,70.0,-134211276.0
6177480,1525790612,0.0,1,0,0,1,55,852,58,3,76,1473,2985,24,0,19 days 00:56:41,6.079023660167988e-07,0.0,1645001.0
15450240,1640269782,0.561866357,1,1,1,1,35,1373,30,3,30,2220,2184,60,1,1344 days 00:42:51,8.735213576408703e-09,30.0,114479170.0
6025682,1524145611,0.014810098,1,0,0,1,31,1794,36,2,31,1550,1432,0,0,0 days 00:00:00,-8.611471594488282e-09,0.0,-116124171.0
5587031,1661999151,0.0,0,0,0,1,39,972,42,1,122,1246,1912,25,0,1595 days 12:39:00,7.254075593561109e-09,0.0,137853540.0
15450240,1661999151,0.565067262,1,1,1,1,118,3517,39,1,94,1706,6013,57,1,1595 days 12:39:00,0.0,39.0,0.0
15377099,1639992835,0.0,1,1,1,1,47,1037,49,1,85,1648,4460,49,1,1340 days 19:47:04,-4.5441499613111074e-08,49.0,-22006316.0
15450240,1646449068,0.474656542,1,1,1,1,43,1478,89,1,78,2909,4898,54,1,1415 days 13:10:57,1.548890816053262e-07,89.0,6456233.0
6047733,1524145611,1.23e-05,1,0,0,1,40,1429,2,2,105,1135,2977,24,0,0 days 00:00:00,-8.176383763216112e-09,0.0,-122303457.0
15450240,1643034660,0.531201521,1,1,1,1,117,2993,65,1,105,3018,5342,24,1,1376 days 00:44:09,8.411203625659416e-09,65.0,118889049.0
14887472,1661999151,0.427313924,1,1,1,1,30,1686,76,1,95,2374,4356,53,1,1595 days 12:39:00,5.2730126002327193e-08,76.0,18964491.0
6094955,1530398519,0.534336545,1,0,0,1,32,1509,15,1,93,1633,4871,55,1,72 days 08:55:08,-7.598747702062707e-09,0.0,-131600632.0
15450240,1640882336,0.471973113,1,1,1,1,128,2388,57,1,100,2489,4488,50,1,1351 days 02:52:05,9.051099311675664e-09,57.0,110483817.0
5651102,1524145611,0.0,1,0,0,1,70,2607,79,2,91,1470,3800,0,0,0 days 00:00:00,-8.566284517575767e-09,0.0,-116736725.0
5916416,1524145611,0.0,1,0,0,1,44,1111,35,2,106,1469,5954,58,0,0 days 00:00:00,0.0,0.0,0.0
5468684,1524145611,0.004706249,0,0,0,1,35,1628,43,2,89,1672,2344,62,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1645428601,0.500294398,1,1,1,1,101,973,46,1,142,1542,5235,52,1,1403 days 17:43:10,8.24517931162482e-09,46.0,121282990.0
15450240,1658447572,0.501329176,1,1,1,1,67,3850,67,3,89,1302,4408,57,1,1554 days 10:06:01,7.681098606026544e-08,67.0,13018971.0
5468684,1524145611,0.002178483,1,1,0,1,61,1418,48,1,71,1297,1284,27,0,0 days 00:00:00,-7.445907658786902e-09,0.0,-134301961.0
5840536,1524145611,0.0,1,0,0,1,72,1583,55,2,66,1256,1534,0,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1661999151,0.540272242,1,1,1,1,46,2827,138,3,113,3067,5620,57,1,1595 days 12:39:00,7.254075593561109e-09,138.0,137853540.0
15450240,1656720786,0.456927765,1,1,1,1,51,1319,76,2,294,1606,5953,61,1,1534 days 10:26:15,-1.894526051154098e-07,76.0,-5278365.0
6108575,1524145611,0.000802517,1,0,0,0,56,1483,50,1,88,1143,5014,0,0,0 days 00:00:00,-7.542890288472183e-09,0.0,-132575175.0
15450240,1654447010,0.482567821,1,1,1,1,109,2797,48,1,103,1667,4976,58,1,1508 days 02:49:59,7.674514684220696e-09,48.0,130301399.0
6666104,1526176875,0.0,1,0,0,0,43,1731,61,2,113,1481,1973,0,0,23 days 12:14:24,-7.79604699098508e-09,0.0,-128270135.0
5956646,1527815970,0.006921668,1,0,0,0,31,1337,57,2,68,1531,2588,24,0,42 days 11:32:39,6.100927646048582e-07,0.0,1639095.0
15450240,1657959948,0.445408061,1,1,1,1,115,2383,46,1,109,3159,3749,57,1,1548 days 18:38:57,7.683797709026537e-09,46.0,130143978.0
15450240,1654647950,0.425199585,1,1,1,1,107,1218,70,1,89,2626,4301,26,1,1510 days 10:38:59,-3.0193254947617724e-07,70.0,-3311998.0
5862408,1524543711,0.519440608,0,0,0,1,39,3850,52,2,73,2352,2995,0,0,4 days 14:35:00,-7.686144645909654e-09,0.0,-130104239.0
15450240,1643294071,0.479683086,1,1,1,1,101,1528,62,1,69,1742,3615,53,1,1379 days 00:47:40,8.421027102570467e-09,62.0,118750360.0
15296213,1528026967,0.478873887,1,1,0,1,46,1138,63,1,80,1345,4417,23,0,44 days 22:09:16,-8.67550207559652e-09,0.0,-115267104.0
15450240,1650033030,0.488434062,1,1,1,1,169,1458,86,1,125,2458,6056,51,1,1457 days 00:43:39,8.196313981543688e-09,86.0,122006063.0
15031904,1650088402,0.445753332,1,1,1,1,72,1152,68,1,97,1486,5378,27,0,1457 days 16:06:31,1.805966914686123e-05,68.0,55372.0
15450240,1644832881,0.450787223,1,1,1,1,97,3848,42,1,165,1706,3903,52,1,1396 days 20:14:30,-1.902760925129973e-07,42.0,-5255521.0
15450240,1554178586,0.471454562,1,1,1,1,55,1462,40,2,57,2814,3398,53,1,347 days 14:29:35,-1.1030916957657661e-08,40.0,-90654295.0
6326349,1524145611,0.0,0,0,0,1,48,1015,62,3,107,1274,2370,28,0,0 days 00:00:00,-3.3296734672472505e-08,0.0,-30032975.0
6048738,1524145611,0.0,0,0,0,1,86,1559,50,1,41,1387,3136,23,0,0 days 00:00:00,0.0,0.0,0.0
5468684,1524145611,0.0,1,0,0,1,48,1366,78,2,83,1733,1697,0,0,0 days 00:00:00,0.0,0.0,0.0
6015430,1525414743,0.0,0,0,0,1,47,999,46,3,81,1664,3904,51,0,14 days 16:32:12,7.879401039450585e-07,0.0,1269132.0
15450240,1524145611,0.0,0,0,0,1,44,1031,2,1,88,1557,2391,59,0,0 days 00:00:00,-7.879401039450585e-07,0.0,-1269132.0
6128221,1524145611,0.0,0,0,0,1,30,1255,81,3,99,1590,3159,26,0,0 days 00:00:00,0.0,0.0,0.0
5677701,1526177656,0.0,0,0,0,1,37,1277,71,3,100,1802,2759,0,0,23 days 12:27:25,4.921150860340199e-07,0.0,2032045.0
14290388,1661999151,0.564708175,1,1,1,1,48,795,44,1,100,2495,5679,54,1,1595 days 12:39:00,7.3626048660412705e-09,44.0,135821495.0
15450240,1545944772,0.0,0,0,0,1,61,1073,62,2,102,1729,1993,55,0,252 days 07:19:21,-8.616650303216908e-09,0.0,-116054379.0
15450240,1524445833,0.0,1,0,0,0,52,2761,51,1,96,1265,1764,24,0,3 days 11:23:42,-4.651392331500639e-08,0.0,-21498939.0
15450240,1658355684,0.0,1,1,0,1,53,1009,80,2,92,1327,4330,0,0,1553 days 08:34:33,7.467710497265806e-09,0.0,133909851.0
15450240,1661999151,0.48747242,1,1,1,1,126,2103,42,3,81,1634,4964,56,1,1595 days 12:39:00,2.744638554431809e-07,42.0,3643467.0
15450240,1654112865,0.499675608,1,1,1,1,64,2670,61,1,123,3055,5254,57,1,1504 days 06:00:54,-1.2680240102882397e-07,61.0,-7886286.0
5722439,1527119627,0.0,0,0,0,1,58,1438,89,3,111,1415,2435,22,0,34 days 10:06:56,-7.874435015193486e-09,0.0,-126993238.0
5468684,1524145611,0.0,0,0,0,1,37,1370,64,3,51,1182,1372,0,0,0 days 00:00:00,-3.362456691557813e-07,0.0,-2974016.0
5496182,1524145611,0.0,0,0,0,1,48,2027,33,1,86,1835,2877,0,0,0 days 00:00:00,0.0,0.0,0.0
14764620,1528426122,0.0,1,0,0,1,61,1114,75,2,61,1528,2053,49,0,49 days 13:01:51,2.336169676938104e-07,0.0,4280511.0
15450240,1528126942,0.514801164,1,0,1,1,69,1664,59,1,52,2346,3791,28,1,46 days 01:55:31,-3.34246941640484e-06,59.0,-299180.0
5475692,1527930136,0.0,0,0,0,1,38,1475,32,2,107,1539,963,27,0,43 days 19:15:25,-5.081145900023373e-06,0.0,-196806.0
5468684,1524145611,0.0,1,0,0,1,33,1019,80,2,84,1265,3087,27,0,0 days 00:00:00,-2.642339527417576e-07,0.0,-3784525.0
6388191,1524145611,0.0,1,0,0,1,68,1762,74,3,167,1331,2958,0,0,0 days 00:00:00,0.0,0.0,0.0
5515592,1524145611,0.017859936,1,0,0,1,45,760,50,3,39,2579,1256,27,1,0 days 00:00:00,0.0,0.0,0.0
5874977,1526239173,0.0,1,0,0,1,43,1509,65,2,90,1425,2050,30,0,24 days 05:32:42,4.776548294246838e-07,0.0,2093562.0
15450240,1661999151,0.0,1,1,1,1,38,1456,57,1,120,1683,2383,54,1,1595 days 12:39:00,7.365941087586211e-09,57.0,135759978.0
5887326,1524145611,0.0,1,0,0,1,30,1193,86,3,80,1421,3729,26,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
6433317,1639089639,0.0,1,1,1,1,30,1099,54,1,77,1443,2419,28,0,1330 days 08:53:48,8.699886522160159e-09,54.0,114944028.0
5575930,1524145611,0.0,1,0,1,1,75,1338,61,2,58,1777,4435,24,1,0 days 00:00:00,-8.699886522160159e-09,61.0,-114944028.0
6355416,1524145611,0.0,1,0,0,0,66,1354,71,2,97,1618,2129,26,0,0 days 00:00:00,0.0,0.0,0.0
6281994,1524145611,0.0,1,0,0,1,97,1581,50,2,86,1728,6075,26,0,0 days 00:00:00,0.0,0.0,0.0
6089189,1524145611,0.0,1,0,0,0,54,1232,64,2,30,1628,2100,0,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1657481438,0.574758563,1,0,0,0,46,2508,57,1,122,1481,3152,53,0,1543 days 05:43:47,7.499859733873327e-09,0.0,133335827.0
15450240,1642587444,0.588630042,1,1,1,1,117,899,87,2,107,2727,5771,57,1,1370 days 20:30:33,-6.714115770423973e-08,87.0,-14893994.0
15450240,1656181475,0.480770872,1,1,1,1,105,1344,90,3,210,1666,4703,53,1,1528 days 04:37:44,7.35616977775025e-08,90.0,13594031.0
5468684,1524145611,0.0,1,0,0,1,62,1347,77,2,92,1571,4024,28,0,0 days 00:00:00,-7.573699824465874e-09,0.0,-132035864.0
6550265,1567730767,0.0,1,0,1,1,30,1102,20,3,94,1841,6153,53,0,504 days 10:59:16,2.2943591162091976e-08,20.0,43585156.0
15450240,1661999151,0.545431671,1,1,1,1,123,2992,75,1,77,1656,3129,53,1,1595 days 12:39:00,1.0608010422667265e-08,75.0,94268384.0
15450240,1658474627,0.448290695,1,1,1,1,90,3833,77,1,245,2600,6432,54,1,1554 days 17:36:56,-2.837262563682358e-07,77.0,-3524524.0
14613697,1653880682,0.41450801,1,1,0,1,89,3084,56,1,114,1523,5870,53,1,1501 days 13:31:11,-2.1767783462797226e-07,0.0,-4593945.0
5485298,1524145611,0.0,1,0,0,1,35,1509,74,2,79,1581,2662,49,0,0 days 00:00:00,-7.708015976651372e-09,0.0,-129735071.0
5935187,1524145611,0.0,1,0,0,1,72,1640,77,1,64,1790,3388,26,0,0 days 00:00:00,0.0,0.0,0.0
6125598,1531511205,0.001234364,1,0,0,0,30,1390,20,2,97,1304,2448,27,0,85 days 05:59:54,1.357663753934849e-07,0.0,7365594.0
15450240,1661999151,0.522320777,1,1,1,1,86,2885,34,1,294,3011,5897,50,1,1595 days 12:39:00,7.663543113783092e-09,34.0,130487946.0
5834591,1524145611,0.00219415,1,0,0,0,36,1132,59,2,74,1316,1545,0,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
15450240,1661090487,0.488935823,1,1,1,1,37,1088,72,1,222,1504,3389,57,1,1585 days 00:14:36,7.302208225738945e-09,72.0,136944876.0
5833990,1661999151,0.381850278,0,0,0,1,39,1385,63,3,93,1557,2584,53,0,1595 days 12:39:00,1.1005168026905437e-06,0.0,908664.0
11607332,1524506813,0.0,0,0,0,1,123,1706,65,3,124,1541,2514,26,0,4 days 04:20:02,-7.273132558121166e-09,0.0,-137492338.0
6178716,1524145611,0.0,0,0,0,1,53,1578,38,2,92,1498,2846,30,0,0 days 00:00:00,-2.7685339505318354e-06,0.0,-361202.0
14607537,1655184160,0.5180908,1,1,1,1,46,1581,27,1,91,1766,4062,60,1,1516 days 15:35:49,7.631342132764305e-09,27.0,131038549.0
15450240,1661999151,0.48457434,1,0,1,1,44,1809,17,1,125,2760,2436,57,1,1595 days 12:39:00,1.467353368478403e-07,17.0,6814991.0
6537126,1524145611,0.0,1,0,0,0,45,1288,51,3,89,1527,2975,32,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
6078669,1524145611,0.0,1,0,0,0,38,1506,34,1,109,1550,921,0,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1634783603,0.424888446,1,1,1,1,189,1045,89,1,136,1683,4859,48,1,1280 days 12:46:32,9.038486526400444e-09,89.0,110637992.0
6201600,1527601330,0.0,1,0,0,1,79,1099,418,1,40,1675,5724,0,0,39 days 23:55:19,-9.32990103690001e-09,0.0,-107182273.0
15450240,1656075808,0.46309187,1,1,1,1,124,1723,68,3,39,1737,4627,58,1,1526 days 23:16:37,7.783647114721104e-09,68.0,128474478.0
15450240,1651537358,0.451299105,1,1,1,1,39,1631,79,1,31,2487,2776,54,1,1474 days 10:35:47,-2.203395432361269e-07,79.0,-4538450.0
5759993,1529396415,0.0,0,0,0,1,56,1198,78,1,85,1606,4355,0,0,60 days 18:33:24,-8.18726280834429e-09,0.0,-122140943.0
6220827,1653722050,0.554870409,1,0,1,1,41,1121,60,1,110,1612,2242,23,1,1499 days 17:27:19,8.04339346426825e-09,60.0,124325635.0
6173979,1524145611,0.0,1,0,0,1,41,2305,59,2,58,2896,5332,28,0,0 days 00:00:00,-7.717452398888659e-09,0.0,-129576439.0
5906079,1524145611,0.0,1,0,0,0,34,1021,67,2,39,1818,4046,25,0,0 days 00:00:00,0.0,0.0,0.0
6285777,1524145611,0.0,1,0,0,1,45,1055,62,2,112,1477,2736,29,0,0 days 00:00:00,0.0,0.0,0.0
6574062,1524145611,0.014102392,1,0,0,1,56,2888,57,2,96,1667,2055,27,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1656366329,0.0,1,1,1,1,31,1007,46,1,99,1359,4629,57,1,1530 days 07:58:38,7.563111251596743e-09,46.0,132220718.0
15450240,1647712894,0.48635263,1,1,1,1,189,2357,58,1,99,3077,6873,54,1,1430 days 04:14:43,-1.1556104598925167e-07,58.0,-8653435.0
6296014,1525489563,0.0,1,0,0,1,54,1666,66,2,85,1309,1121,0,0,15 days 13:19:12,-8.181743958524581e-09,0.0,-122223331.0
15450240,1625230796,0.468829327,1,1,1,1,189,2657,86,1,79,3060,5736,52,1,1169 days 23:13:05,1.0025943834081137e-08,86.0,99741233.0
15131553,1524145611,0.0,1,0,1,1,33,982,12,1,74,3005,1294,53,0,0 days 00:00:00,-9.892646484249892e-09,12.0,-101085185.0
5817934,1532234535,0.0,1,0,0,1,47,1056,14,2,82,1349,2698,29,0,93 days 14:55:24,1.2362583700872946e-07,0.0,8088924.0
15450240,1527779262,0.0,1,0,0,0,53,880,69,3,88,1590,3487,25,0,42 days 01:20:51,-2.244531367662543e-07,0.0,-4455273.0
15450240,1661999151,0.480719733,1,1,0,1,36,2285,67,1,53,1458,5422,56,0,1595 days 12:39:00,7.4504606392574204e-09,0.0,134219889.0
15450240,1654070030,0.013840926,1,0,0,1,54,1781,64,1,65,1234,3649,58,1,1503 days 18:06:59,-1.261173842598694e-07,0.0,-7929121.0
15450240,1660596053,0.433294379,1,1,1,1,76,3477,75,1,97,1747,4895,52,1,1579 days 06:54:02,1.532326809145478e-07,75.0,6526023.0
5495315,1524145611,0.0,1,0,0,1,36,1686,63,2,66,1521,4027,26,0,0 days 00:00:00,-7.328668088887539e-09,0.0,-136450442.0
15450240,1657337672,0.0,1,0,0,1,44,1605,58,2,53,1399,3947,26,1,1541 days 13:47:41,7.507954997407842e-09,0.0,133192061.0
15450240,1524145611,0.0,1,1,1,1,98,3159,83,1,95,1910,2776,25,1,0 days 00:00:00,-7.507954997407842e-09,83.0,-133192061.0
5999608,1524145611,0.0,1,0,0,1,71,1134,79,2,118,1420,2876,22,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1534968678,0.0,1,0,0,1,46,926,66,1,98,1716,6342,52,1,125 days 06:24:27,9.239525173409718e-08,0.0,10823067.0
5817121,1524145611,0.0,1,0,1,1,120,1145,66,1,143,1612,2189,29,0,0 days 00:00:00,-9.239525173409718e-08,66.0,-10823067.0
15450240,1661999151,0.4664003,1,1,0,1,32,2359,69,3,53,1218,3592,57,1,1595 days 12:39:00,7.254075593561109e-09,0.0,137853540.0
5468684,1524145611,0.0,0,0,0,1,48,1282,54,2,30,1481,1530,25,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
15450240,1661999151,0.0,1,0,1,1,46,1078,57,1,95,1654,4466,54,1,1595 days 12:39:00,7.254075593561109e-09,57.0,137853540.0
5950018,1524145611,0.0,1,0,0,1,74,1747,42,2,71,1768,2035,0,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
5559681,1657709875,0.0,1,0,1,1,70,1130,64,1,100,1710,2728,29,1,1545 days 21:11:04,7.487032609261412e-09,64.0,133564264.0
15450240,1653670390,0.0,1,1,1,1,99,1599,64,2,53,1395,2677,54,1,1499 days 03:06:19,-2.475563097771127e-07,64.0,-4039485.0
5468684,1661999151,0.0,1,0,0,0,73,3683,69,1,98,1613,3091,57,0,1595 days 12:39:00,1.2006587774580157e-07,0.0,8328761.0
15450240,1661999151,0.491432172,1,1,0,1,37,1566,73,1,213,1504,4180,32,1,1595 days 12:39:00,0.0,0.0,0.0
15450240,1524145611,0.0,1,0,1,1,40,1058,50,2,75,1424,2220,56,0,0 days 00:00:00,-7.254075593561109e-09,50.0,-137853540.0
6663353,1534303466,0.0,0,0,0,1,30,1114,64,2,96,1410,1533,0,0,117 days 13:37:35,9.84459809674385e-08,0.0,10157855.0
5653577,1524145611,0.0,1,1,1,1,46,1343,68,3,99,1627,3981,58,1,0 days 00:00:00,-9.84459809674385e-08,68.0,-10157855.0
5757180,1526371066,0.0,1,0,0,1,63,1757,60,2,87,2648,2527,0,0,25 days 18:10:55,4.49346313450508e-07,0.0,2225455.0
6233854,1524145611,0.000362049,1,0,0,1,33,1618,63,2,75,1409,2089,23,1,0 days 00:00:00,-4.49346313450508e-07,0.0,-2225455.0
5474230,1524145611,0.0,1,0,0,1,67,921,63,2,99,1525,3120,24,1,0 days 00:00:00,0.0,0.0,0.0
5821987,1525120455,0.0,1,0,0,0,73,990,33,3,99,1568,2377,0,0,11 days 06:47:24,1.02580515446574e-06,0.0,974844.0
14987260,1524145611,0.0,0,0,0,1,123,1040,36,1,55,1663,2953,0,0,0 days 00:00:00,-1.02580515446574e-06,0.0,-974844.0
12845724,1525645218,0.0,1,0,0,1,57,1741,72,2,88,1007,2115,0,0,17 days 08:33:27,6.66841379107993e-07,0.0,1499607.0
